Time,POPDENSITY_CASE_Q_1,POPDENSITY_CASE_Q_2,POPDENSITY_CASE_Q_3,POPDENSITY_CASE_Q_4,POPDENSITY_CASE_Q_5,POPDENSITY_DEATH_Q_1,POPDENSITY_DEATH_Q_2,POPDENSITY_DEATH_Q_3,POPDENSITY_DEATH_Q_4,POPDENSITY_DEATH_Q_5,NH_WHITE_CASE_Q_1,NH_WHITE_CASE_Q_2,NH_WHITE_CASE_Q_3,NH_WHITE_CASE_Q_4,NH_WHITE_CASE_Q_5,NH_WHITE_DEATH_Q_1,NH_WHITE_DEATH_Q_2,NH_WHITE_DEATH_Q_3,NH_WHITE_DEATH_Q_4,NH_WHITE_DEATH_Q_5,BLACK_CASE_Q_1,BLACK_CASE_Q_2,BLACK_CASE_Q_3,BLACK_CASE_Q_4,BLACK_CASE_Q_5,BLACK_DEATH_Q_1,BLACK_DEATH_Q_2,BLACK_DEATH_Q_3,BLACK_DEATH_Q_4,BLACK_DEATH_Q_5,HISPANIC_CASE_Q_1,HISPANIC_CASE_Q_2,HISPANIC_CASE_Q_3,HISPANIC_CASE_Q_4,HISPANIC_CASE_Q_5,HISPANIC_DEATH_Q_1,HISPANIC_DEATH_Q_2,HISPANIC_DEATH_Q_3,HISPANIC_DEATH_Q_4,HISPANIC_DEATH_Q_5,ATKINSON_CASE_Q_1,ATKINSON_CASE_Q_2,ATKINSON_CASE_Q_3,ATKINSON_CASE_Q_4,ATKINSON_CASE_Q_5,ATKINSON_DEATH_Q_1,ATKINSON_DEATH_Q_2,ATKINSON_DEATH_Q_3,ATKINSON_DEATH_Q_4,ATKINSON_DEATH_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5
327,65.72620025,60.79062329,56.01492027,44.6812326,40.1814171,0.872635992,0.566588832,0.567407935,0.31455738,0.202509426,35.86581293,41.52823629,54.08828161,57.48399852,57.26403285,0.222273213,0.212426616,0.308079412,0.417678291,0.56731312,61.68526871,55.09668483,50.18321848,38.62479907,39.4297233,0.570886482,0.357311739,0.336363194,0.215640817,0.23100889,55.68758084,55.80453974,51.16184353,43.80541197,36.4887355,0.603692801,0.388482177,0.333438576,0.213918935,0.211169836,42.13661847,49.14071899,53.17980414,48.14378852,40.67890721,0.724757891,0.618069002,0.436361548,0.377709646,0.199086605,60.20742237,59.11961022,45.43395666,41.44589288,40.41683628,0.816623485,0.353145913,0.299226058,0.23680067,0.239077092
328,93.61341854,71.6429786,63.9177371,60.75887062,51.7228046,0.798369099,0.488138071,0.582743284,0.31455738,0.267262949,44.40371928,57.89792472,66.42889653,74.99372766,71.43302395,0.211950927,0.323308641,0.424335793,0.462722028,0.539639309,76.0460166,71.5094658,64.2544121,57.8779954,40.54788398,0.816958242,0.333752723,0.376148088,0.292487363,0.238773895,59.56230301,66.63764273,60.07194059,53.36045774,51.99784412,0.449689536,0.358883535,0.366561614,0.344863253,0.252248466,65.8120429,58.27628683,66.11112055,58.22841775,53.09340914,0.422775436,0.541868714,0.436361548,0.408275745,0.265168205,84.40917291,76.19496121,63.17410158,54.11992679,49.78048576,0.723825361,0.502362496,0.349830465,0.267989051,0.282989211
329,87.13363213,79.69725677,63.03851039,62.47719899,51.02577623,1.708138537,1.473130963,1.145039436,0.962451685,0.553498268,50.76844047,52.09587686,61.97046429,67.38952583,66.76306839,0.494781548,0.641948566,0.879673289,1.060575268,1.764205434,81.38085235,74.70563893,60.38985218,53.30562592,46.42696317,1.240201669,1.213289311,0.781230644,0.646138304,0.529961572,61.45346311,64.82102608,55.3883431,51.23164021,54.17501154,1.552352917,1.320839401,0.722082215,0.659907502,0.508348054,60.53741603,58.15775305,61.47536561,62.86136497,52.49867474,1.61057309,1.261538099,1.191783153,0.923532835,0.560220447,77.96898316,70.37054059,58.83092335,59.22095976,48.87845765,1.429091098,1.203680437,0.805270128,0.658421375,0.598912511
330,99.46193636,84.70067199,73.05249367,61.35042629,53.64478816,1.466771135,1.377246699,1.216604401,1.007053104,0.576182623,46.82808005,58.99273881,67.96735598,83.77316154,79.13326178,0.443170121,0.700307526,1.013368128,1.285793955,1.52205959,85.86920125,71.20712509,68.16960734,57.99091277,45.67472834,1.427216206,1.024817185,0.853566815,0.74258856,0.46201778,74.78398578,71.19213378,65.2258852,51.22904726,54.64228096,1.318267954,1.294940589,0.903154819,0.631384978,0.53979888,74.1668908,69.13059451,72.02780777,68.32614673,53.48442702,1.530044436,1.13453762,1.158938735,0.96719869,0.58968358,94.22721435,76.5580549,64.54702114,55.86416587,53.30321352,1.503329597,1.193732665,0.814070894,0.665352126,0.63062682
331,55.12460128,49.25836137,38.85977586,33.58956379,28.40287497,0.705535483,0.767074111,0.582743284,0.438971866,0.309332117,26.62117411,27.20694739,39.1939015,42.4598647,47.07315205,0.32343161,0.261448143,0.441774251,0.630612322,0.698763721,45.1689322,42.55936195,33.12996622,32.49040592,23.50272801,0.433086297,0.569342881,0.500927983,0.33404723,0.276628293,43.90941109,39.78797457,35.19874772,25.19965054,29.6131997,0.677614369,0.551274708,0.461514321,0.239848503,0.336331288,45.57921845,43.48496429,35.41566628,37.34740585,28.34437664,0.905947363,0.702735988,0.445745667,0.467224649,0.311467416,46.97440999,43.10369697,33.77074096,30.44563541,28.35564093,0.705265737,0.507336383,0.429037363,0.371950321,0.317143081
332,108.9309652,62.81290958,64.83785807,63.22603335,60.85181404,1.076869948,0.784507613,0.715649648,0.478878399,0.368723883,50.20966076,66.3424663,79.24422501,76.70129479,74.71237052,0.292464754,0.4435281,0.620034036,0.622422551,0.754111342,76.29208836,75.92678125,69.80802161,61.80108998,54.09102282,0.826801112,0.632166923,0.406890961,0.439123119,0.34554271,72.30761327,79.08387171,73.91737021,65.74830879,53.22956118,0.770016328,0.614171822,0.605047483,0.440802654,0.308731583,73.945437,58.79275545,69.85538415,61.86141689,61.61667288,0.926079527,0.677335892,0.68504071,0.482507699,0.375865409,88.86348282,76.94104413,62.9584828,58.83745818,61.24703782,1.113577479,0.636657421,0.415836214,0.351158067,0.429972832
333,73.91412519,62.04583547,53.88330668,52.96066453,42.09762645,1.169703564,0.584022334,0.628749333,0.422539764,0.315518759,36.9352017,45.51532048,55.54342399,65.87441831,61.21446933,0.30898041,0.298797878,0.488276803,0.58966347,0.67108991,63.6144713,57.18558422,54.41307606,46.57684827,34.70568856,0.787429631,0.55363687,0.410507769,0.327774042,0.322247696,60.89289122,57.64705521,57.03566216,45.79680279,38.28720929,0.677614369,0.554974538,0.450473308,0.333194947,0.306164169,51.4779424,50.36839029,55.69944017,49.76597503,43.39456635,0.986476018,0.491068522,0.506742443,0.423558794,0.33209161,66.83320837,59.7015549,51.45588109,48.51641435,39.81243475,1.187815978,0.492414724,0.343229891,0.34076194,0.356176076
334,56.07150416,49.86853396,46.53767423,43.3314528,41.37750129,0.297067572,0.549155329,0.429389789,0.274650847,0.227255995,39.38158335,39.28958657,49.31208193,51.97228303,52.54564812,0.210574623,0.243940455,0.288703348,0.40129875,0.477373235,46.24180507,48.78286861,45.38371355,41.89156142,39.78206039,0.334657593,0.302340702,0.320087556,0.221129856,0.253333279,53.85802205,49.27803917,45.42051705,40.73664761,40.16398923,0.498970581,0.347784044,0.340063184,0.248923852,0.198974617,41.19040678,41.79162456,45.91649579,44.30337656,41.9079408,0.342246782,0.414868234,0.333136236,0.349326841,0.224761622,48.64477621,49.54487947,42.98954379,40.33004192,42.44350255,0.352632868,0.323302597,0.228819927,0.237955795,0.266522167
335,77.96167086,61.33977862,58.57592365,54.21889405,49.40281373,0.891202715,0.531721827,0.613413984,0.363853686,0.360475027,43.51256197,51.15746478,62.53818296,68.8391152,65.20641653,0.27113203,0.436525025,0.463087921,0.601948125,0.719519079,67.70910538,62.20365458,61.46585272,51.74360225,41.61654275,0.728372409,0.518298346,0.448484259,0.407757182,0.275657667,53.64857761,62.78981927,54.79654483,51.93173855,48.15314103,0.400408491,0.603072332,0.461514321,0.40320478,0.327345338,52.34362543,57.878352,62.98151676,55.46218583,49.37642435,0.583832745,0.533402015,0.534894801,0.460674771,0.353978509,68.59637271,63.43694336,60.70768679,49.4301184,48.02217133,0.816623485,0.576970788,0.468640812,0.359243943,0.350077171
336,67.02587087,66.67443039,58.42768194,59.55228485,55.463661,1.875239047,1.560298476,1.415963946,1.237102531,0.639286375,55.73690052,52.51372702,59.12218294,66.00545463,68.59645835,0.510609052,0.761000845,1.158688605,1.470063789,1.957922109,74.33335715,64.68127773,56.18712065,58.79074417,50.92387152,1.919359725,1.42139395,0.987388731,0.764544716,0.539667827,66.87437806,64.02186274,60.05206676,50.16074906,56.79698351,1.472271219,1.524330065,1.006940336,0.77529408,0.596281998,54.77961723,56.87081486,59.53754497,57.82887517,56.36718422,1.771630399,1.515539059,1.201167272,1.240110284,0.649451652,63.71519142,65.08329966,54.96958708,61.47460906,53.5563181,2.134356835,1.452374742,0.930681049,0.76122752,0.69832467
337,93.92905284,86.64450752,72.23972014,68.15331649,60.31440104,2.228006788,1.952552282,1.523311393,1.070434069,0.734560667,53.83003033,68.24380123,73.07101114,80.50953803,71.50220847,0.634476477,0.919737218,1.119936478,1.465968904,1.611999475,81.88283874,75.63229355,71.18060045,64.9557191,53.01848155,1.683130836,1.40568794,1.097701392,0.802967989,0.697879798,68.43289111,69.7159015,69.90948269,58.88345569,62.49856907,1.540032656,1.217244154,1.132807878,0.772701123,0.764447642,79.15966738,70.90860123,71.63836682,75.09872086,59.9486386,1.630705254,1.591739347,1.599992343,1.050163815,0.752572621,82.47897195,79.36830055,68.48536412,63.36208367,59.78147085,1.818843216,1.44242697,1.086894653,0.806277403,0.792247813
338,97.14109596,84.35200194,68.21674676,75.06653652,63.57806109,2.153739895,1.507997968,1.681776672,1.17606901,0.726724253,59.37034499,67.01242717,76.60520515,80.03453135,80.33707255,0.675077467,0.814691089,1.207128764,1.433209822,1.584325664,89.85556375,81.15295624,70.32160842,67.87980858,57.39697358,1.624073614,1.515630013,1.168229158,0.784932575,0.662937277,80.25418177,74.97706013,70.63818951,64.3494086,63.84261051,1.429150305,1.524330065,1.132807878,0.78307295,0.718876036,79.62270715,72.61887435,68.6870613,73.63154813,64.60255106,1.38911929,1.481672264,1.421694076,1.052347107,0.779510343,88.9934002,80.75601477,65.82973285,66.51788577,64.55447423,1.763164342,1.497139717,1.003287372,0.902152796,0.761143395
339,119.4397306,103.7380567,78.41475424,81.83421507,67.895925,1.466771135,1.438263958,1.185933702,0.946019583,0.695378599,63.26047029,70.92131034,89.0756397,92.52802611,82.29499466,0.626218649,0.789013146,0.933926267,1.19570648,1.4182828,95.18055663,81.15295624,77.11759167,75.70482574,61.75896497,1.259887409,0.950213635,0.989197135,0.770817904,0.645466017,84.38146929,87.48618622,81.95743548,72.70910129,65.8625238,1.496911742,1.44663363,0.814826719,0.692319462,0.659825504,97.78191874,78.48629652,79.93862035,83.62884565,68.89575057,1.469647945,1.13453762,1.21993551,0.9038832,0.708798822,100.0178172,84.98381796,70.68995611,73.87256804,69.89223624,1.169256353,1.069385512,0.800869745,0.801656902,0.749555475
340,81.09944708,69.68170957,64.38802115,72.05241953,60.13622574,1.225403733,1.0372934,1.063250905,0.81691021,0.59474255,57.48205491,58.69860965,70.51918356,79.48581673,81.83837678,0.514737966,0.65011882,0.780855364,1.089239465,1.445956611,74.05775678,70.20194042,69.47889203,65.2066466,52.87774084,0.856329724,0.879536588,0.848141602,0.664957866,0.538697202,84.80035817,72.30208285,69.30885161,59.1829422,58.48120736,1.466111089,0.887959261,0.854574364,0.668982851,0.51476659,64.4833201,67.9198566,67.88002704,65.52498213,61.34771656,1.006608181,0.914403455,0.900875454,0.877683687,0.602310638,71.17616053,73.802522,63.97717152,65.2553339,59.28989908,1.262054476,0.835612865,0.664457865,0.649180373,0.660511456
341,55.12460128,52.04772177,50.76511893,57.11563888,51.91500296,0.668402036,0.636322842,0.613413984,0.375590901,0.296133947,53.48733045,48.78925816,54.52230543,55.2481912,54.76647143,0.258745288,0.353655301,0.395271698,0.532335077,0.650334552,47.60012119,52.26174993,56.82367896,55.07074403,47.82854652,0.590572223,0.380870755,0.44486745,0.299544699,0.31254144,62.22963957,54.66869186,53.30600815,47.31497898,53.63392895,0.646813716,0.492077424,0.448265106,0.313747771,0.272145928,47.02873423,48.13318185,51.54227532,49.69174308,53.58418077,0.684493563,0.558802111,0.455129787,0.449758307,0.296314947,45.21124565,53.48917115,52.07413493,52.46116697,52.93849898,0.705265737,0.447649749,0.297025867,0.360399069,0.324461768
342,74.74962774,60.56398775,65.10878258,63.82932624,60.40720067,0.946902885,0.662473096,0.541849019,0.563386352,0.415329922,56.77601059,63.13155629,65.80111207,71.0790174,65.39321476,0.310356715,0.520561928,0.590969941,0.696130485,0.74719289,72.48289752,65.44694574,70.33969247,63.6830462,51.65960572,1.033501391,0.522224849,0.571455749,0.443043861,0.350395838,58.53356119,62.708423,61.18929105,59.77672931,62.32141747,0.665294107,0.551274708,0.512302978,0.509516009,0.383828455,59.00737159,54.63560641,66.06419995,62.6408524,61.11874592,0.744890054,0.56726881,0.605275696,0.528356846,0.423006423,67.4642356,66.59536104,67.52388038,61.78187237,58.6501239,1.150696728,0.65157908,0.495043111,0.440102709,0.415335459
343,64.61219685,64.06812176,66.37139303,74.05478852,66.47299727,1.429637689,3.216481215,1.497752477,1.05634941,0.727961582,63.80617512,64.85314563,72.61567365,81.70114963,74.82998421,0.580112441,0.793681863,1.104435627,1.822223917,2.878076316,69.93359409,68.58814784,72.4718011,71.9848256,58.31712664,2.254017318,1.656984108,1.036215646,0.866484012,0.606640993,84.47387125,80.51940585,72.50853702,61.38695547,64.74313112,2.156045719,1.724120899,1.263091825,0.777887036,0.620030581,56.71230494,61.12109758,63.26304034,71.66658465,67.42259388,2.05348069,2.286008637,1.506151149,1.178978087,0.724372193,60.20742237,71.22107511,67.05963996,72.75671708,64.34467188,3.582007557,1.576721895,0.943882199,0.907928423,0.749555475
344,96.17562635,83.06192275,76.42627058,76.32007115,67.7033142,2.747875039,1.699766496,1.543758525,1.267619292,0.851694429,64.65604328,69.57321835,77.24849046,89.97281774,75.54950329,0.76040836,0.967591565,1.302071476,1.535581952,1.861063772,90.06226403,68.83551751,79.87179137,75.34725405,57.64351248,2.03747417,1.57060105,1.403321713,0.911964621,0.683320415,79.69977002,76.9786683,74.33692868,67.45966027,68.60323869,1.552352917,1.30234025,1.159306308,0.869937002,0.930687725,81.49499837,81.03477282,78.10871709,77.83875326,67.5151923,1.630705254,1.540939155,1.332544942,1.124395768,0.920933386,87.73134572,77.97063855,76.12662956,75.71383764,64.511172,2.041558712,1.601591325,1.247508641,1.001493565,0.844088509
345,76.9590678,71.90448114,68.61035407,80.16283556,67.10156013,2.228006788,1.612598983,1.584652791,1.105645716,0.807150604,67.53596092,66.00631869,71.35816712,78.36791307,83.01451374,0.716366608,0.895226454,1.228442434,1.379976314,1.826471508,76.92203206,69.92315874,71.01422726,74.27532315,61.19309026,1.850459633,1.354643405,1.085042562,0.916669511,0.719233561,85.58269476,78.29210804,71.00475112,63.30315054,68.4357149,1.657075138,1.420734818,1.229968788,0.733806771,0.813228515,77.36790482,70.62073347,72.14510926,69.59027324,68.70129389,1.711233908,1.515539059,1.440462314,1.178978087,0.813182496,79.60223012,72.85250975,67.17404992,71.22733129,68.02048217,2.11579721,1.422531426,0.930681049,0.91832455,0.869094021
346,196.1202975,144.8462557,133.7089131,108.2852043,73.10466541,2.153739895,1.804367511,1.37506968,1.01174799,0.75105838,83.53756778,87.68317098,91.66815701,85.52577241,83.02143219,0.694345733,0.831031598,1.119936478,1.318553036,1.542814948,99.11770478,91.51107017,93.24313254,95.98133576,67.33715023,1.427216206,1.3467904,1.070575328,0.826492442,0.689144168,86.15558691,76.61608493,77.9870874,76.13569368,94.98021252,1.466111089,1.246842796,1.099684841,0.828449694,0.726578279,192.9869205,151.1729045,134.6245756,95.87930129,74.35905741,1.61057309,1.388538579,1.257471988,1.133128939,0.763095169,166.1643195,98.61723977,90.30906466,95.04254794,75.99785045,1.707485468,1.452374742,1.001087181,0.905618172,0.744676351
347,61.30732012,71.39019282,67.12793694,74.43037943,60.30161531,1.26253718,1.115744161,1.237051534,0.884986061,0.628975304,60.16378467,58.65892556,68.54863789,73.44995594,79.8181886,0.540199604,0.612769085,0.999804883,1.306268381,1.349098273,66.49843233,64.83833784,69.79536278,66.41266688,54.33464984,0.944915557,1.020890682,0.936753412,0.741804412,0.504725306,88.19459015,72.77566113,66.106958,60.84762046,58.84513836,1.447630697,1.135847888,0.949527071,0.674168765,0.544291856,67.28169084,71.30653606,67.14337367,67.85673879,61.19198285,1.368987127,1.13453762,0.943103991,0.949732348,0.632194674,61.65507309,67.06788022,64.36440524,66.94759235,60.08641612,1.206375602,1.009698879,0.737064188,0.738125015,0.669659814
348,56.31287157,51.2021969,51.97661155,61.61333992,55.78000465,0.946902885,0.784507613,0.628749333,0.539911921,0.356350599,58.36151363,49.78486203,56.50060153,63.7164138,57.99047038,0.322055305,0.445862458,0.538654569,0.569189044,0.629579194,49.42105221,49.21085739,63.33935954,59.94814724,50.02216035,0.472457779,0.620387415,0.549754898,0.379527839,0.353307714,63.99143693,60.58842026,59.48235052,52.43217921,55.47027211,0.726895414,0.517976236,0.556467028,0.356531558,0.367782115,47.55217049,53.29786803,56.1498779,56.81582734,56.36634242,0.785154381,0.508001919,0.563047159,0.569839409,0.36955188,48.84893208,54.00148142,58.66370879,57.47672067,55.28962702,0.538229115,0.512310269,0.473041195,0.436637333,0.386060713
349,62.38419006,48.29080198,57.37976639,61.65794134,62.4310576,0.501301527,0.732207106,0.695202515,0.561038909,0.464410618,64.96020663,57.84773601,57.738732,63.1636043,59.33265021,0.381236408,0.538069616,0.616158823,0.769838419,0.629579194,53.84050101,51.87302617,71.34154843,67.09330771,52.47881372,0.836643983,0.506518839,0.585922983,0.524595298,0.393103364,59.1187736,58.0244379,56.04417924,54.72824244,67.3220989,0.646813716,0.588273011,0.510094776,0.530259663,0.454432351,49.00168627,52.51046505,55.75105283,56.71976245,63.6668861,0.543568418,0.660402495,0.633428054,0.541456603,0.47309375,57.79467116,52.41978564,60.44586399,71.37865269,57.84262882,0.575348364,0.726187371,0.484042153,0.459739837,0.498280572
350,67.7685398,63.93737049,64.80718737,71.87401385,60.8167564,1.355370796,1.656182739,1.492640694,1.272314178,0.811275032,66.47138921,56.0292708,60.19174165,68.60980162,64.4661421,0.697786495,0.870715691,1.247818497,1.556056378,1.937166751,70.90803826,57.27196728,64.78246615,68.29932799,55.34798296,1.446901947,1.468511982,1.231523308,0.974696495,0.60081724,70.31173095,67.05942338,60.31263466,52.91706212,66.7964208,1.989722192,1.679722936,0.947318869,0.796037734,0.798465883,63.98001601,69.11366111,69.65362559,61.30904382,62.06998425,1.429383618,1.76107332,1.402925837,1.098196255,0.834648494,74.14570048,57.42351506,65.13227211,65.03008449,61.16958172,1.781723966,1.382740337,1.122097719,1.018820444,0.791637923
351,70.81348241,77.5267857,72.81735164,90.03618138,75.9294863,1.78240543,1.507997968,1.564205658,1.478889174,0.985325903,86.26953265,67.88197568,71.04621249,79.33840086,68.0775744,0.93244645,1.021281809,1.33694839,1.838603457,1.556651854,77.55197577,64.25328895,78.85185136,95.07642848,58.5393999,1.466587687,1.515630013,1.307476287,1.21621421,0.761941087,70.08380611,67.97328145,69.96247955,63.31352237,89.30622667,1.928120885,1.317139571,1.424290607,0.882901786,1.026323912,77.0457902,73.83807896,77.77088879,79.3648749,77.41690981,1.751498236,1.50707236,1.341929062,1.438789925,1.003430161,75.16647983,73.82739143,73.10576649,89.92880859,72.84105701,1.670366219,1.362844792,1.207905192,1.231363484,0.984973224
352,73.69132451,73.95291769,70.49660207,91.75920464,69.71603518,1.541038028,2.048436546,1.48752891,1.215975543,0.908611538,76.2163148,64.72358874,74.22969975,77.39742528,75.72938306,0.8305999,0.902229529,1.321447539,1.564246149,1.978677467,73.07346974,71.76468847,75.72873719,82.63669783,59.60029366,1.752030929,1.299672369,1.218864478,1.068794306,0.760970462,80.500587,76.27570055,69.81894639,63.3057435,77.17262615,1.77411762,1.568728028,1.185804738,1.009956669,0.835693392,73.1200183,76.23415468,75.89875699,73.57041593,72.3345192,1.328722799,1.57480595,1.49207497,1.192077844,0.931876836,68.7448497,74.9465158,74.51168892,82.69425934,67.17212443,1.893081714,1.457348628,1.119897527,1.056939576,0.921544608
353,86.05676219,79.55778875,78.54254882,93.50570233,72.66665113,1.78240543,1.38596345,1.11948052,0.990621002,0.797251976,80.76569007,68.37219095,77.28918019,80.06729043,67.51717973,0.764537274,0.7971834,0.99592967,1.277604184,1.445956611,74.43178586,69.47946394,80.40888744,83.73293733,66.6266523,1.378001854,0.954140138,1.115785434,0.919021956,0.637701012,70.8045414,75.87611888,76.49655072,70.73975061,79.55069375,1.515392134,1.117348737,0.987066514,0.6780582,0.841470074,79.22006388,80.37437032,82.17204075,78.89983354,74.94874099,1.348854963,1.405471977,1.060405482,0.906066493,0.82286324,81.68090809,71.83783699,72.86154522,86.76492062,72.01160588,1.466210347,1.034568309,0.957083349,0.970305184,0.772731316
